index,filename,scene_label,city,location,segment,device,encoded,decoded,sum,count,mean,ranks
8697,audio/shopping_mall-lisbon-1137-43716-a.wav,shopping_mall,lisbon,1137,43716,a,6,shopping_mall,319.0,357.0,0.8935574229691877,0.3363578478191659
8698,audio/shopping_mall-prague-1031-43722-a.wav,shopping_mall,prague,1031,43722,a,6,shopping_mall,290.0,357.0,0.8123249299719888,0.7088506844953837
8699,audio/shopping_mall-lisbon-1137-43752-a.wav,shopping_mall,lisbon,1137,43752,a,6,shopping_mall,323.0,357.0,0.9047619047619048,0.2776981852913085
8700,audio/shopping_mall-lyon-1066-43757-a.wav,shopping_mall,lyon,1066,43757,a,6,shopping_mall,318.0,357.0,0.8907563025210085,0.3517987901942057
8701,audio/shopping_mall-prague-1031-43759-a.wav,shopping_mall,prague,1031,43759,a,6,shopping_mall,309.0,357.0,0.865546218487395,0.4778732887615409
8703,audio/shopping_mall-lyon-1066-43777-a.wav,shopping_mall,lyon,1066,43777,a,6,shopping_mall,311.0,357.0,0.8711484593837535,0.4496179560649475
8704,audio/shopping_mall-lyon-1066-43792-a.wav,shopping_mall,lyon,1066,43792,a,6,shopping_mall,308.0,357.0,0.8627450980392157,0.4894937917860554
8705,audio/shopping_mall-lyon-1066-43835-a.wav,shopping_mall,lyon,1066,43835,a,6,shopping_mall,323.0,357.0,0.9047619047619048,0.2777777777777778
8706,audio/shopping_mall-lyon-1043-43866-a.wav,shopping_mall,lyon,1043,43866,a,6,shopping_mall,317.0,357.0,0.8879551820728291,0.36684177013689906
8707,audio/shopping_mall-prague-1053-43897-a.wav,shopping_mall,prague,1053,43897,a,6,shopping_mall,301.0,357.0,0.8431372549019608,0.577204711875199
8709,audio/shopping_mall-lyon-1066-43914-a.wav,shopping_mall,lyon,1066,43914,a,6,shopping_mall,330.0,357.0,0.9243697478991597,0.19189748487742758
8710,audio/shopping_mall-lyon-1043-43943-a.wav,shopping_mall,lyon,1043,43943,a,6,shopping_mall,308.0,357.0,0.8627450980392157,0.48957338427252467
8711,audio/shopping_mall-prague-1009-43947-a.wav,shopping_mall,prague,1009,43947,a,6,shopping_mall,298.0,357.0,0.834733893557423,0.6134988857051894
8712,audio/shopping_mall-prague-1031-43971-a.wav,shopping_mall,prague,1031,43971,a,6,shopping_mall,311.0,357.0,0.8711484593837535,0.44969754855141675
8713,audio/shopping_mall-prague-1053-43981-a.wav,shopping_mall,prague,1053,43981,a,6,shopping_mall,321.0,357.0,0.8991596638655462,0.30635148042024835
8714,audio/shopping_mall-prague-1053-43984-a.wav,shopping_mall,prague,1053,43984,a,6,shopping_mall,305.0,357.0,0.8543417366946778,0.5250716332378224
8718,audio/shopping_mall-lyon-1043-44032-a.wav,shopping_mall,lyon,1043,44032,a,6,shopping_mall,312.0,357.0,0.8739495798319328,0.43545049347341613
8719,audio/shopping_mall-prague-1053-44045-a.wav,shopping_mall,prague,1053,44045,a,6,shopping_mall,305.0,357.0,0.8543417366946778,0.5251512257242916
8720,audio/shopping_mall-prague-1031-44051-a.wav,shopping_mall,prague,1031,44051,a,6,shopping_mall,299.0,357.0,0.8375350140056023,0.600445717924228
8722,audio/shopping_mall-barcelona-125-3699-a.wav,shopping_mall,barcelona,125,3699,a,6,shopping_mall,333.0,357.0,0.9327731092436975,0.15822986310092327
8723,audio/shopping_mall-barcelona-125-3700-a.wav,shopping_mall,barcelona,125,3700,a,6,shopping_mall,299.0,357.0,0.8375350140056023,0.6005253104106972
8724,audio/shopping_mall-barcelona-125-3701-a.wav,shopping_mall,barcelona,125,3701,a,6,shopping_mall,326.0,357.0,0.9131652661064426,0.23925501432664756
8725,audio/shopping_mall-barcelona-125-3702-a.wav,shopping_mall,barcelona,125,3702,a,6,shopping_mall,334.0,357.0,0.9355742296918768,0.14804202483285578
8726,audio/shopping_mall-barcelona-125-3703-a.wav,shopping_mall,barcelona,125,3703,a,6,shopping_mall,317.0,357.0,0.8879551820728291,0.36692136262336833
8727,audio/shopping_mall-barcelona-125-3704-a.wav,shopping_mall,barcelona,125,3704,a,6,shopping_mall,331.0,357.0,0.927170868347339,0.18202801655523718
8728,audio/shopping_mall-barcelona-125-3705-a.wav,shopping_mall,barcelona,125,3705,a,6,shopping_mall,317.0,357.0,0.8879551820728291,0.36700095510983766
8729,audio/shopping_mall-barcelona-125-3706-a.wav,shopping_mall,barcelona,125,3706,a,6,shopping_mall,324.0,357.0,0.907563025210084,0.2649633874562241
8730,audio/shopping_mall-barcelona-125-3707-a.wav,shopping_mall,barcelona,125,3707,a,6,shopping_mall,321.0,357.0,0.8991596638655462,0.3064310729067176
8731,audio/shopping_mall-barcelona-125-3708-a.wav,shopping_mall,barcelona,125,3708,a,6,shopping_mall,318.0,357.0,0.8907563025210085,0.35187838268067495
8732,audio/shopping_mall-barcelona-125-3709-a.wav,shopping_mall,barcelona,125,3709,a,6,shopping_mall,315.0,357.0,0.8823529411764706,0.3942215854823305
8733,audio/shopping_mall-barcelona-125-3710-a.wav,shopping_mall,barcelona,125,3710,a,6,shopping_mall,335.0,357.0,0.938375350140056,0.13793377905125756
8734,audio/shopping_mall-barcelona-125-3711-a.wav,shopping_mall,barcelona,125,3711,a,6,shopping_mall,338.0,357.0,0.9467787114845938,0.11198662846227316
8735,audio/shopping_mall-barcelona-125-3712-a.wav,shopping_mall,barcelona,125,3712,a,6,shopping_mall,314.0,357.0,0.8795518207282913,0.4089461954791468
8736,audio/shopping_mall-barcelona-125-3713-a.wav,shopping_mall,barcelona,125,3713,a,6,shopping_mall,324.0,357.0,0.907563025210084,0.26504297994269344
8737,audio/shopping_mall-barcelona-125-3714-a.wav,shopping_mall,barcelona,125,3714,a,6,shopping_mall,330.0,357.0,0.9243697478991597,0.19197707736389685
8738,audio/shopping_mall-barcelona-125-3715-a.wav,shopping_mall,barcelona,125,3715,a,6,shopping_mall,320.0,357.0,0.896358543417367,0.32131486787647245
8739,audio/shopping_mall-barcelona-125-3716-a.wav,shopping_mall,barcelona,125,3716,a,6,shopping_mall,320.0,357.0,0.896358543417367,0.3213944603629417
8740,audio/shopping_mall-barcelona-125-3717-a.wav,shopping_mall,barcelona,125,3717,a,6,shopping_mall,292.0,357.0,0.8179271708683473,0.6880770455269023
8741,audio/shopping_mall-barcelona-125-3718-a.wav,shopping_mall,barcelona,125,3718,a,6,shopping_mall,296.0,357.0,0.8291316526610645,0.6380929640241961
8742,audio/shopping_mall-barcelona-125-3719-a.wav,shopping_mall,barcelona,125,3719,a,6,shopping_mall,315.0,357.0,0.8823529411764706,0.39430117796879977
8743,audio/shopping_mall-barcelona-125-3720-a.wav,shopping_mall,barcelona,125,3720,a,6,shopping_mall,302.0,357.0,0.84593837535014,0.5641515440942375
8744,audio/shopping_mall-barcelona-125-3721-a.wav,shopping_mall,barcelona,125,3721,a,6,shopping_mall,334.0,357.0,0.9355742296918768,0.14812161731932505
8745,audio/shopping_mall-barcelona-125-3722-a.wav,shopping_mall,barcelona,125,3722,a,6,shopping_mall,314.0,357.0,0.8795518207282913,0.40902578796561606
8746,audio/shopping_mall-barcelona-125-3723-a.wav,shopping_mall,barcelona,125,3723,a,6,shopping_mall,324.0,357.0,0.907563025210084,0.2651225724291627
8747,audio/shopping_mall-barcelona-125-3724-a.wav,shopping_mall,barcelona,125,3724,a,6,shopping_mall,333.0,357.0,0.9327731092436975,0.15830945558739254
8748,audio/shopping_mall-barcelona-125-3725-a.wav,shopping_mall,barcelona,125,3725,a,6,shopping_mall,319.0,357.0,0.8935574229691877,0.33643744030563516
8749,audio/shopping_mall-barcelona-125-3726-a.wav,shopping_mall,barcelona,125,3726,a,6,shopping_mall,315.0,357.0,0.8823529411764706,0.39438077045526904
8750,audio/shopping_mall-barcelona-125-3727-a.wav,shopping_mall,barcelona,125,3727,a,6,shopping_mall,309.0,357.0,0.865546218487395,0.47795288124801016
8751,audio/shopping_mall-barcelona-125-3728-a.wav,shopping_mall,barcelona,125,3728,a,6,shopping_mall,315.0,357.0,0.8823529411764706,0.3944603629417383
8752,audio/shopping_mall-barcelona-125-3729-a.wav,shopping_mall,barcelona,125,3729,a,6,shopping_mall,332.0,357.0,0.9299719887955182,0.17024832855778416
8753,audio/shopping_mall-barcelona-125-3730-a.wav,shopping_mall,barcelona,125,3730,a,6,shopping_mall,313.0,357.0,0.876750700280112,0.42239732569245464
8754,audio/shopping_mall-barcelona-125-3731-a.wav,shopping_mall,barcelona,125,3731,a,6,shopping_mall,312.0,357.0,0.8739495798319328,0.4355300859598854
8755,audio/shopping_mall-barcelona-125-3732-a.wav,shopping_mall,barcelona,125,3732,a,6,shopping_mall,326.0,357.0,0.9131652661064426,0.23933460681311683
8756,audio/shopping_mall-barcelona-125-3733-a.wav,shopping_mall,barcelona,125,3733,a,6,shopping_mall,323.0,357.0,0.9047619047619048,0.27785737026424706
8757,audio/shopping_mall-barcelona-125-3734-a.wav,shopping_mall,barcelona,125,3734,a,6,shopping_mall,319.0,357.0,0.8935574229691877,0.33651703279210443
8758,audio/shopping_mall-barcelona-126-3735-a.wav,shopping_mall,barcelona,126,3735,a,6,shopping_mall,305.0,357.0,0.8543417366946778,0.5252308182107609
8759,audio/shopping_mall-barcelona-126-3736-a.wav,shopping_mall,barcelona,126,3736,a,6,shopping_mall,321.0,357.0,0.8991596638655462,0.3065106653931869
8760,audio/shopping_mall-barcelona-126-3737-a.wav,shopping_mall,barcelona,126,3737,a,6,shopping_mall,336.0,357.0,0.9411764705882353,0.12917860553963706
8761,audio/shopping_mall-barcelona-126-3738-a.wav,shopping_mall,barcelona,126,3738,a,6,shopping_mall,334.0,357.0,0.9355742296918768,0.14820120980579432
8762,audio/shopping_mall-barcelona-126-3739-a.wav,shopping_mall,barcelona,126,3739,a,6,shopping_mall,344.0,357.0,0.9635854341736695,0.0683699458771092
8763,audio/shopping_mall-barcelona-126-3740-a.wav,shopping_mall,barcelona,126,3740,a,6,shopping_mall,336.0,357.0,0.9411764705882353,0.12925819802610633
8764,audio/shopping_mall-barcelona-126-3741-a.wav,shopping_mall,barcelona,126,3741,a,6,shopping_mall,293.0,357.0,0.8207282913165266,0.6754218401782872
8765,audio/shopping_mall-barcelona-126-3742-a.wav,shopping_mall,barcelona,126,3742,a,6,shopping_mall,341.0,357.0,0.9551820728291317,0.08810888252148998
8766,audio/shopping_mall-barcelona-126-3743-a.wav,shopping_mall,barcelona,126,3743,a,6,shopping_mall,329.0,357.0,0.9215686274509803,0.20256287806431073
8767,audio/shopping_mall-barcelona-126-3744-a.wav,shopping_mall,barcelona,126,3744,a,6,shopping_mall,331.0,357.0,0.927170868347339,0.18210760904170648
8768,audio/shopping_mall-barcelona-126-3745-a.wav,shopping_mall,barcelona,126,3745,a,6,shopping_mall,319.0,357.0,0.8935574229691877,0.3365966252785737
8769,audio/shopping_mall-barcelona-126-3746-a.wav,shopping_mall,barcelona,126,3746,a,6,shopping_mall,305.0,357.0,0.8543417366946778,0.5253104106972302
8770,audio/shopping_mall-barcelona-126-3747-a.wav,shopping_mall,barcelona,126,3747,a,6,shopping_mall,323.0,357.0,0.9047619047619048,0.27793696275071633
8771,audio/shopping_mall-barcelona-126-3748-a.wav,shopping_mall,barcelona,126,3748,a,6,shopping_mall,331.0,357.0,0.927170868347339,0.18218720152817575
8772,audio/shopping_mall-barcelona-126-3749-a.wav,shopping_mall,barcelona,126,3749,a,6,shopping_mall,321.0,357.0,0.8991596638655462,0.30659025787965616
8773,audio/shopping_mall-barcelona-126-3750-a.wav,shopping_mall,barcelona,126,3750,a,6,shopping_mall,307.0,357.0,0.8599439775910365,0.5002387774594078
8774,audio/shopping_mall-barcelona-126-3751-a.wav,shopping_mall,barcelona,126,3751,a,6,shopping_mall,331.0,357.0,0.927170868347339,0.18226679401464502
8775,audio/shopping_mall-barcelona-126-3752-a.wav,shopping_mall,barcelona,126,3752,a,6,shopping_mall,332.0,357.0,0.9299719887955182,0.17032792104425343
8776,audio/shopping_mall-barcelona-126-3753-a.wav,shopping_mall,barcelona,126,3753,a,6,shopping_mall,326.0,357.0,0.9131652661064426,0.23941419929958613
8777,audio/shopping_mall-barcelona-126-3754-a.wav,shopping_mall,barcelona,126,3754,a,6,shopping_mall,303.0,357.0,0.8487394957983193,0.5518943011779688
8778,audio/shopping_mall-barcelona-126-3755-a.wav,shopping_mall,barcelona,126,3755,a,6,shopping_mall,298.0,357.0,0.834733893557423,0.6135784781916587
8779,audio/shopping_mall-barcelona-126-3756-a.wav,shopping_mall,barcelona,126,3756,a,6,shopping_mall,332.0,357.0,0.9299719887955182,0.1704075135307227
8780,audio/shopping_mall-barcelona-126-3757-a.wav,shopping_mall,barcelona,126,3757,a,6,shopping_mall,329.0,357.0,0.9215686274509803,0.20264247055078
8781,audio/shopping_mall-barcelona-126-3758-a.wav,shopping_mall,barcelona,126,3758,a,6,shopping_mall,344.0,357.0,0.9635854341736695,0.06844953836357848
8782,audio/shopping_mall-barcelona-126-3759-a.wav,shopping_mall,barcelona,126,3759,a,6,shopping_mall,328.0,357.0,0.9187675070028011,0.21434256606176377
8783,audio/shopping_mall-barcelona-126-3760-a.wav,shopping_mall,barcelona,126,3760,a,6,shopping_mall,315.0,357.0,0.8823529411764706,0.3945399554282076
8784,audio/shopping_mall-barcelona-126-3761-a.wav,shopping_mall,barcelona,126,3761,a,6,shopping_mall,330.0,357.0,0.9243697478991597,0.19205666985036612
8785,audio/shopping_mall-barcelona-126-3762-a.wav,shopping_mall,barcelona,126,3762,a,6,shopping_mall,320.0,357.0,0.896358543417367,0.321474052849411
8786,audio/shopping_mall-barcelona-126-3763-a.wav,shopping_mall,barcelona,126,3763,a,6,shopping_mall,283.0,357.0,0.7927170868347339,0.7748328557784145
8787,audio/shopping_mall-barcelona-126-3764-a.wav,shopping_mall,barcelona,126,3764,a,6,shopping_mall,320.0,357.0,0.896358543417367,0.32155364533588027
8788,audio/shopping_mall-barcelona-126-3765-a.wav,shopping_mall,barcelona,126,3765,a,6,shopping_mall,339.0,357.0,0.9495798319327731,0.10418656478828399
8789,audio/shopping_mall-barcelona-126-3766-a.wav,shopping_mall,barcelona,126,3766,a,6,shopping_mall,305.0,357.0,0.8543417366946778,0.5253900031836994
8790,audio/shopping_mall-barcelona-126-3767-a.wav,shopping_mall,barcelona,126,3767,a,6,shopping_mall,332.0,357.0,0.9299719887955182,0.17048710601719197
8791,audio/shopping_mall-barcelona-126-3768-a.wav,shopping_mall,barcelona,126,3768,a,6,shopping_mall,327.0,357.0,0.9159663865546218,0.22659980897803247
8792,audio/shopping_mall-barcelona-126-3769-a.wav,shopping_mall,barcelona,126,3769,a,6,shopping_mall,329.0,357.0,0.9215686274509803,0.2027220630372493
8793,audio/shopping_mall-barcelona-126-3770-a.wav,shopping_mall,barcelona,126,3770,a,6,shopping_mall,308.0,357.0,0.8627450980392157,0.48965297675899394
8794,audio/shopping_mall-barcelona-127-3771-a.wav,shopping_mall,barcelona,127,3771,a,6,shopping_mall,325.0,357.0,0.9103641456582633,0.25015918497293854
8795,audio/shopping_mall-barcelona-127-3772-a.wav,shopping_mall,barcelona,127,3772,a,6,shopping_mall,330.0,357.0,0.9243697478991597,0.1921362623368354
8796,audio/shopping_mall-barcelona-127-3773-a.wav,shopping_mall,barcelona,127,3773,a,6,shopping_mall,287.0,357.0,0.803921568627451,0.7385386819484241
8797,audio/shopping_mall-barcelona-127-3774-a.wav,shopping_mall,barcelona,127,3774,a,6,shopping_mall,330.0,357.0,0.9243697478991597,0.1922158548233047
8798,audio/shopping_mall-barcelona-127-3775-a.wav,shopping_mall,barcelona,127,3775,a,6,shopping_mall,321.0,357.0,0.8991596638655462,0.30666985036612543
8799,audio/shopping_mall-barcelona-127-3776-a.wav,shopping_mall,barcelona,127,3776,a,6,shopping_mall,333.0,357.0,0.9327731092436975,0.15838904807386184
8800,audio/shopping_mall-barcelona-127-3777-a.wav,shopping_mall,barcelona,127,3777,a,6,shopping_mall,332.0,357.0,0.9299719887955182,0.17056669850366127
8801,audio/shopping_mall-barcelona-127-3778-a.wav,shopping_mall,barcelona,127,3778,a,6,shopping_mall,332.0,357.0,0.9299719887955182,0.17064629099013054
8802,audio/shopping_mall-barcelona-127-3779-a.wav,shopping_mall,barcelona,127,3779,a,6,shopping_mall,335.0,357.0,0.938375350140056,0.13801337153772683
8803,audio/shopping_mall-barcelona-127-3780-a.wav,shopping_mall,barcelona,127,3780,a,6,shopping_mall,304.0,357.0,0.8515406162464986,0.5396370582617
8804,audio/shopping_mall-barcelona-127-3781-a.wav,shopping_mall,barcelona,127,3781,a,6,shopping_mall,335.0,357.0,0.938375350140056,0.1380929640241961
8805,audio/shopping_mall-barcelona-127-3782-a.wav,shopping_mall,barcelona,127,3782,a,6,shopping_mall,316.0,357.0,0.8851540616246498,0.3806908627825533
8806,audio/shopping_mall-barcelona-127-3783-a.wav,shopping_mall,barcelona,127,3783,a,6,shopping_mall,309.0,357.0,0.865546218487395,0.4780324737344795
8807,audio/shopping_mall-barcelona-127-3784-a.wav,shopping_mall,barcelona,127,3784,a,6,shopping_mall,339.0,357.0,0.9495798319327731,0.10426615727475326
8808,audio/shopping_mall-barcelona-127-3785-a.wav,shopping_mall,barcelona,127,3785,a,6,shopping_mall,335.0,357.0,0.938375350140056,0.1381725565106654
8809,audio/shopping_mall-barcelona-127-3786-a.wav,shopping_mall,barcelona,127,3786,a,6,shopping_mall,300.0,357.0,0.8403361344537815,0.5887456224132442
8810,audio/shopping_mall-barcelona-127-3787-a.wav,shopping_mall,barcelona,127,3787,a,6,shopping_mall,350.0,357.0,0.9803921568627451,0.033826806749442856
8811,audio/shopping_mall-barcelona-127-3788-a.wav,shopping_mall,barcelona,127,3788,a,6,shopping_mall,327.0,357.0,0.9159663865546218,0.22667940146450175
8812,audio/shopping_mall-barcelona-127-3789-a.wav,shopping_mall,barcelona,127,3789,a,6,shopping_mall,342.0,357.0,0.957983193277311,0.08213944603629417
8813,audio/shopping_mall-barcelona-127-3790-a.wav,shopping_mall,barcelona,127,3790,a,6,shopping_mall,315.0,357.0,0.8823529411764706,0.39461954791467685
8814,audio/shopping_mall-barcelona-127-3791-a.wav,shopping_mall,barcelona,127,3791,a,6,shopping_mall,349.0,357.0,0.9775910364145658,0.040035020694046485
8815,audio/shopping_mall-barcelona-127-3792-a.wav,shopping_mall,barcelona,127,3792,a,6,shopping_mall,340.0,357.0,0.9523809523809523,0.0964660936007641
8816,audio/shopping_mall-barcelona-127-3793-a.wav,shopping_mall,barcelona,127,3793,a,6,shopping_mall,345.0,357.0,0.9663865546218487,0.06263928685132124
8817,audio/shopping_mall-barcelona-127-3794-a.wav,shopping_mall,barcelona,127,3794,a,6,shopping_mall,327.0,357.0,0.9159663865546218,0.22675899395097102
8818,audio/shopping_mall-barcelona-127-3795-a.wav,shopping_mall,barcelona,127,3795,a,6,shopping_mall,344.0,357.0,0.9635854341736695,0.06852913085004776
8819,audio/shopping_mall-barcelona-127-3796-a.wav,shopping_mall,barcelona,127,3796,a,6,shopping_mall,341.0,357.0,0.9551820728291317,0.08818847500795925
8820,audio/shopping_mall-barcelona-127-3797-a.wav,shopping_mall,barcelona,127,3797,a,6,shopping_mall,346.0,357.0,0.969187675070028,0.05746577523081821
8821,audio/shopping_mall-barcelona-127-3798-a.wav,shopping_mall,barcelona,127,3798,a,6,shopping_mall,345.0,357.0,0.9663865546218487,0.06271887933779051
8822,audio/shopping_mall-barcelona-127-3799-a.wav,shopping_mall,barcelona,127,3799,a,6,shopping_mall,346.0,357.0,0.969187675070028,0.057545367717287486
8823,audio/shopping_mall-barcelona-127-3800-a.wav,shopping_mall,barcelona,127,3800,a,6,shopping_mall,341.0,357.0,0.9551820728291317,0.08826806749442853
8824,audio/shopping_mall-barcelona-127-3801-a.wav,shopping_mall,barcelona,127,3801,a,6,shopping_mall,348.0,357.0,0.9747899159663865,0.04568608723336517
8825,audio/shopping_mall-barcelona-127-3802-a.wav,shopping_mall,barcelona,127,3802,a,6,shopping_mall,347.0,357.0,0.9719887955182073,0.05165552371856097
8826,audio/shopping_mall-barcelona-127-3803-a.wav,shopping_mall,barcelona,127,3803,a,6,shopping_mall,338.0,357.0,0.9467787114845938,0.11206622094874244
8827,audio/shopping_mall-barcelona-127-3804-a.wav,shopping_mall,barcelona,127,3804,a,6,shopping_mall,338.0,357.0,0.9467787114845938,0.11214581343521171
8828,audio/shopping_mall-barcelona-127-3805-a.wav,shopping_mall,barcelona,127,3805,a,6,shopping_mall,334.0,357.0,0.9355742296918768,0.14828080229226362
8829,audio/shopping_mall-barcelona-127-3806-a.wav,shopping_mall,barcelona,127,3806,a,6,shopping_mall,343.0,357.0,0.9607843137254902,0.07561286214581343
8830,audio/shopping_mall-helsinki-128-3807-a.wav,shopping_mall,helsinki,128,3807,a,6,shopping_mall,309.0,357.0,0.865546218487395,0.47811206622094876
8831,audio/shopping_mall-helsinki-128-3808-a.wav,shopping_mall,helsinki,128,3808,a,6,shopping_mall,329.0,357.0,0.9215686274509803,0.20280165552371857
8832,audio/shopping_mall-helsinki-128-3809-a.wav,shopping_mall,helsinki,128,3809,a,6,shopping_mall,317.0,357.0,0.8879551820728291,0.3670805475963069
8833,audio/shopping_mall-helsinki-128-3810-a.wav,shopping_mall,helsinki,128,3810,a,6,shopping_mall,303.0,357.0,0.8487394957983193,0.551973893664438
8834,audio/shopping_mall-helsinki-128-3811-a.wav,shopping_mall,helsinki,128,3811,a,6,shopping_mall,344.0,357.0,0.9635854341736695,0.06860872333651703
